,DEVICE_ID,OS,DEVICE,DEVICE_SCORE
2042242,19532897-7CD9-4FF0-9D95-9529F2425359,iOS,iPhone X,5
2042243,145B94A0-5314-4CCA-B92C-0CD0C0247601,iOS,iPhone 8,5
2042244,0FA5A187-1336-46BE-82BD-DF5CABCE39BF,iOS,iPhone 8,5
2042245,719e7cf32c918d16,Android,BLADE V9,2
2042246,16A82B6B-D472-4518-B8EF-29A940321AC0,iOS,"iPhone11,6",5
2042247,601CFE2E-07EC-42F0-B708-E40F4534807A,iOS,iPhone 5s,2
2042248,9d73cfccca77109d,Android,SM-J415G,2
2042249,0BE28F6A-171C-4D5A-BAEF-BBC30E53279B,iOS,iPhone 5s,2
2042250,E37793D6-DBB5-4269-A111-684343643AF3,iOS,iPhone 6s,4
2042251,77ace11e9a93591d,Android,Pixel 3 XL,5
2042252,3CE38623-D6EC-4558-85BC-AB5CA570CF5C,iOS,iPhone SE,4
2042253,2CACA100-5B1F-4671-A3B5-A04A821B867C,iOS,iPhone 6s,4
2042254,90B33099-06F4-4FEA-A37A-7A81DCCE41E5,iOS,iPhone 6s,4
2042255,ECF055CF-69A9-4A77-8167-072D1C5E09D5,iOS,iPhone SE,4
2042256,35972b7ab0e78e20,Android,ANE-LX3,3
2042257,DC3BF50A-D824-4E3B-89D9-D8813A887537,iOS,iPhone 7,4
2042258,C0994C39-5ED1-49A3-B919-3D7F843F6198,iOS,iPhone X,5
2042259,414bf3d1960adacd,Android,SM-G610M,1
2042260,add40ad2c7449684,Android,Redmi Note 8,2
2042261,3cb2349e0eeb7ced,Android,STK-LX3,2
2042262,467aec780aff3c35,Android,MAR-LX3A,2
2042263,6CEC070C-73F6-4EEC-B676-6829FA8E50CA,iOS,"iPhone11,6",5
2042264,ca2e0eb3e139681a,Android,MRD-LX3,1
2042265,3B13A8F4-58C3-4245-9D4B-7EE607DA9202,iOS,iPhone 8,5
2042266,39597AA6-A7C5-4A7C-A708-4F6A1E6F2335,iOS,iPhone 7,4
2042267,f10736dbab5582a2,Android,SM-J610G,3
2042268,74F918C2-D581-478F-8337-F2C5DE687FFA,iOS,iPhone 8,5
2042269,7000ef5fc54da015,Android,JKM-LX3,2
2042270,5F4A535B-B604-487E-9A3C-9A11C68ED3F2,iOS,iPhone 8 Plus,5
2042271,db9f2ef98f5c50d7,Android,SM-A107M,1
2042272,fb912af8316b46fa,Android,Moto Z3 Play,3
2042273,c65850b528c2d576,Android,SM-G950F,2
2042274,B80F1886-430D-45BC-812B-35441A0788FC,iOS,iPhone 7,4
2042275,b95a2b60e561b1eb,Android,SM-G975F,4
2042276,497079AF-FC28-4E60-9179-821D128D3C8E,iOS,iPhone 7,4
2042277,EE355D98-6C0A-4A32-A6CC-83F4167D63FE,iOS,iPhone 8,5
2042278,50FDF465-78D9-48FD-AF50-22168A943E51,iOS,iPhone SE,4
2042279,AEC06D31-B78B-4D04-9B20-7DD01D7B2993,iOS,iPhone 8,5
2042280,C7CF6FB6-9118-42AB-B0ED-1BEBFC07BD93,iOS,iPhone 6,3
2042281,D2E6F516-256F-4632-8EDC-C5B8375C9EC0,iOS,iPhone 8 Plus,5
2042282,a8b6bf9fa4a8c165,Android,moto g(7) plus,1
2042283,5D9523F5-2532-4A90-A40C-63C23352C403,iOS,iPhone 6,3
2042284,59516166-3221-4BFB-BA13-4F69B2350899,iOS,"iPhone11,2",5
2042285,9ddade64cb645ef2,Android,SM-N960U,5
2042286,4fd8ec68c4ac3599,Android,RNE-L03,2
2042287,873217E6-9103-49A6-8144-76A4D7237E59,iOS,iPhone 6,3
2042288,20AA92EB-CC51-4373-AB15-0C94D0D78C93,iOS,iPhone 7,4
2042289,bb3ab828d232dca3,Android,BLADE V8 SE,3
2042290,8C295B38-C85B-4B60-B054-DB30752BEEA2,iOS,iPhone 8 Plus,5
2042291,B95FF55F-5580-4ED1-8D96-3AF2DDAE877C,iOS,iPhone 7,4
2042292,26605bdf297f8c95,Android,YAL-L21,4
2042293,6055e24ff17b6928,Android,SNE-LX3,3
2042294,0a2400017559ce99,Android,motorola one,1
2042295,1a135f2fa62bc057,Android,SM-G975F,4
2042296,3d82487ebab2ed04,Android,SM-A515F,2
2042297,f74e8b02257308ac,Android,moto e5,1
2042298,d55067a033732ba2,Android,SM-G9650,4
2042299,d27b97c5ae67f545,Android,MAR-LX3A,2
2042300,825331FF-66AD-4E7F-A876-63E61BA7A3B6,iOS,iPhone 8 Plus,5
2042301,81f79151ebbec899,Android,SM-A307G,2
2042302,6a72d987b29947f8,Android,PAR-LX9,4
2042303,931753d36272b093,Android,MRD-LX3,1
2042304,CC37B852-1289-4178-82BE-410091423D03,iOS,iPhone 7 Plus,4
2042305,FDAECF13-7EA7-488D-BA08-9EB8B29BEA52,iOS,iPhone 7,4
2042306,B64779F6-37D8-4E48-AC16-5B960C970D04,iOS,iPhone X,5
2042307,ce3fc4f8e3df15bb,Android,Mi A2 Lite,2
2042308,7A8206F5-6538-4CF3-961C-0A49E464245B,iOS,"iPhone12,1",5
2042309,6C868EC9-DF2A-4388-B97F-0361A37C66D8,iOS,iPhone 6 Plus,3
2042310,df8879244f925cbc,Android,SM-A505G,2
2042311,12c0f2dbaf4fe796,Android,Ilium X210,2
2042312,2885c02264bdf244,Android,moto g(6) plus,1
2042313,6b229d1533fe8256,Android,Moto G (5),2
2042314,501c76c330c6d628,Android,SM-G9600,3
2042315,c7e4cc697275e6e8,Android,G3423,2
2042316,400592b9e60cfa46,Android,LG-K410,1
2042317,ADF1E377-2D80-484C-845B-887BF8F93CFB,iOS,iPhone 6s Plus,4
2042318,55538ba9a758b915,Android,SM-J810M,3
2042319,22517b3fabd6629b,Android,SM-A105M,1
2042320,0CA50C22-8818-4D03-A3A7-2AC9309288A7,iOS,iPhone SE,4
2042321,13CC9415-A221-4C4B-9F99-66819F1E22D0,iOS,iPhone 8,5
2042322,17C36935-04B6-426E-B187-531CD030BE4D,iOS,"iPad7,5",2
2042323,7fc38f97b49e2939,Android,PAR-LX9,4
2042324,5dac95c4533f61e7,Android,FIG-LX3,2
2042325,AA7C10C4-981E-40C9-AEEB-39FF15E1A8A3,iOS,iPhone 7,4
2042326,503476BD-7658-4CDB-BDA0-C8BDAA1232EE,iOS,"iPhone11,8",5
2042327,32445289f4b68781,Android,G3123,1
2042328,DD3B1795-FD75-41AB-B1DA-016DAC10BA5D,iOS,iPhone 6s,4
2042329,a0f93c67a247b682,Android,Redmi Note 5,1
2042330,6af8b64365dd872c,Android,moto g(7) power,2
2042331,f43ea5a496f7b9dd,Android,SM-A505G,2
2042332,87d5156b4ed2dbeb,Android,SM-A750G,3
2042333,B730F238-F9C6-4534-AD77-58ECA3FF4A59,iOS,iPhone 6,3
2042334,9008f4ecc414a4ca,Android,BLL-L23,2
2042335,3462e2cdb6c0ddcc,Android,Moto G (5) Plus,3
2042336,B83F4F19-D010-4BB0-9FF7-F01B1C1EDF5A,iOS,iPhone 8,5
2042337,A52EA3DA-F1A3-41C9-9CE0-83BA6E33FAB7,iOS,iPhone X,5
2042338,74d0b8f100f32c69,Android,LG-M700,1
2042339,9D68804A-3B5E-4B98-8DED-3F59AA8B931A,iOS,iPhone 8,5
2042340,FF6E1DEF-60B5-4F36-850E-35294A357004,iOS,iPhone 7,4
2042341,CCB766F7-500B-47FF-9BA4-43C764CCFC3F,iOS,iPhone 8 Plus,5
2042342,77cc411d0c459fa1,Android,Redmi Note 8,2
2042343,30106d7d77381a9a,Android,VOG-L04,4
2042344,4c7c2ca74645236c,Android,SM-N9600,5
2042345,5DE2BA7F-8420-45F3-AA80-80208E54AAD4,iOS,iPhone 7,4
2042346,a650676d637e8c44,Android,Moto Z (2),2
2042347,88CFA8C9-BD8C-42B6-85A0-4E3E0D85D967,iOS,iPhone 6s,4
2042348,682F404E-2C3E-4B16-B319-BB4FD275FD5C,iOS,iPhone 8 Plus,5
2042349,57056ea1f96d5e78,Android,VOG-L04,4
2042350,8767EC86-8B27-4C55-87CC-57D530ED8C0C,iOS,iPhone 8,5
2042351,336c8eac5f9f7146,Android,VIE-L09,3
2042352,49207e9aee724b95,Android,ALE-L23,1
2042353,98c98fcb70ed52dd,Android,SM-N9600,5
2042354,A3923B53-4C37-47B4-8FD7-7A60CDA49AAB,iOS,"iPhone11,2",5
2042355,6a1efd4700e6b014,Android,moto e5 play,1
2042356,adc92e16cd8765eb,Android,moto g(6),2
2042357,94150406-4496-4FA4-835E-CF03195BB525,iOS,iPhone SE,4
2042358,7271fb028bf51fcb,Android,MRD-LX3,1
2042359,fba9b69214267f8c,Android,Moto G (5) Plus,3
2042360,FB3E29D6-7ACE-4B56-AAD9-0A77BEA7661B,iOS,iPhone 8 Plus,5
2042361,123caf5085c99685,Android,SM-N9600,5
2042362,E47F8D0B-4FDA-428A-8C5E-E4DB28041382,iOS,iPhone 7,4
2042363,E772D2CA-01F4-4B58-9AB4-D8E3969DC717,iOS,iPhone X,5
2042364,e411f9a590daf1db,Android,moto g(7),2
2042365,0A4966F1-596F-4F33-A5A0-043CAC56DF4A,iOS,iPhone X,5
2042366,bb01cdfdf1200b1f,Android,ANE-LX3,3
2042367,6e5f998b96aff21a,Android,XT1063,1
2042368,5228af52725ccda9,Android,SM-A750G,3
2042369,427EC770-3225-4677-BA90-1C5E112E6D5D,iOS,iPhone 7,4
2042370,426211dcabbfee86,Android,SM-G950F,2
2042371,9E00429C-7D0B-4794-9ED9-99813159228A,iOS,iPhone 8 Plus,5
2042372,c7708e4501e4ae6b,Android,Redmi 5 Plus,2
2042373,6E252D4B-7B0D-41F1-9D62-FF34D406EFCE,iOS,iPhone 7 Plus,4
2042374,8c8aea129a0afef9,Android,SLA-L03,2
2042375,D5E33C7B-AEAC-4E0C-A3B5-AFE5164E22FB,iOS,iPhone 6,3
2042376,b8e4ec113e9e4a32,Android,G8141,3
2042377,159f9e64d1e39f62,Android,SM-N9600,5
2042378,0323D4D2-C08D-466F-B409-428F6B5F2369,iOS,iPhone 7,4
2042379,62bb0d562697bd8f,Android,PRA-LX3,2
2042380,7f1d30878fd63322,Android,SM-A207M,2
2042381,fb37dc23121abcf6,Android,Moto Z2 Play,3
2042382,dfc91203d072c700,Android,Moto G (5) Plus,3
2042383,D276395D-AEA6-440E-9B6D-17D45D811C73,iOS,iPhone 7,4
2042384,f0873a886723ece9,Android,WAS-LX3,3
2042385,8e58e3c407161ba2,Android,SM-A505G,2
2042386,60684208-97E1-4F37-8BE9-3270EBD6BF58,iOS,iPhone 7,4
2042387,71b38669de8a2d71,Android,moto g(6) play,1
2042388,1B9EE361-F59E-4F5B-8A92-DDE523ADEDD7,iOS,iPhone 7,4
2042389,f992ec439b9d69fb,Android,ANE-LX3,3
2042390,abf5d38149fa629c,Android,moto g(7) power,2
2042391,CC5FF87A-E470-4585-BE9C-29AD39B630CE,iOS,iPhone 7 Plus,4
2042392,D68E342B-D61D-40A2-B73B-E8F060A331A2,iOS,iPhone 8,5
2042393,bfc2f59c83178bf5,Android,SM-G9650,4
2042394,6c4d433f383a5363,Android,Redmi 6,-1
2042395,5b9ede68e69bdb78,Android,Moto G (4),2
2042396,76ec6c2479e12f44,Android,RNE-L03,2
2042397,f1ff7d498a271f52,Android,SM-N9600,5
2042398,2FF2E2C6-651C-4F36-8E58-621E857DF260,iOS,iPhone SE,4
2042399,b116645aedd434e9,Android,HMA-L09,4
2042400,8A7B9D66-BA75-4384-9A14-D6A3D18D2DF2,iOS,"iPhone11,2",5
2042401,293D4B91-25C6-4DB5-AA4D-B092B27D312F,iOS,iPhone X,5
2042402,33FE614D-E42E-440A-AFDE-2AC45BBD476B,iOS,"iPhone11,8",5
2042403,77fed21ad8cb3e67,Android,SM-A805F,4
2042404,E434E11D-CD9B-48C9-B139-7C037CDC09DB,iOS,iPhone 6s Plus,4
2042405,48e54ec192af8239,Android,JAT-LX3,2
2042406,05CA2E35-B4D8-4401-85E1-F33A6B413868,iOS,"iPhone12,1",5
2042407,D6BF7B42-E019-42E2-9A54-0F0B1C6EA85B,iOS,iPhone 8 Plus,5
2042408,a4f8ae78e111a095,Android,POT-LX3,3
2042409,5b296eecbe04f1c,Android,Hisense F24,1
2042410,a601aea92853ffd2,Android,SM-G9650,4
2042411,2a4c55a3ce39ffb3,Android,SM-A305G,1
2042412,EE254451-2F6D-45BF-A90D-D26FA0F8370A,iOS,iPhone 8,5
2042413,fd7874685c8097d8,Android,BAC-L03,3
2042414,21e69e5c12f21dfb,Android,SM-A205G,1
2042415,7A2EB5FF-FE1C-4079-A1C6-4CB9B4330A92,iOS,iPhone 8 Plus,5
2042416,8FA56C15-60AA-473D-B9E5-C8581A30A4E8,iOS,iPhone X,5
2042417,f51d160b3c18298e,Android,STK-LX3,2
2042418,945a273105095688,Android,SM-G955F,3
2042419,435804b636df17d5,Android,SM-A605GN,3
2042420,A22BC624-AD63-4D85-95CA-217CF78000C1,iOS,iPhone 7 Plus,4
2042421,09C56F39-A4C8-4E52-B595-3EC3752D1E3A,iOS,iPhone X,5
2042422,b108ddeeb14a16a2,Android,MI 8 Lite,2
2042423,C069719E-DF87-431D-8998-5EE3A55818D4,iOS,iPhone 7,4
2042424,DA90A50C-8B25-4AD0-80FA-D4C23410E4C9,iOS,iPhone X,5
2042425,51a97b8fa4032564,Android,ANE-LX3,3
2042426,4aa23138ff293574,Android,Mi 9T,3
2042427,FF6F0583-3C2D-4D8D-A9F8-0F65A4F17BEA,iOS,iPhone 6 Plus,3
2042428,A8CA66AD-B7CB-4989-B759-81F4FE712E97,iOS,"iPhone11,2",5
2042429,8bf92ba3ad29cac4,Android,Redmi 5 Plus,2
2042430,A66BE299-20B6-4382-8388-46B23541DF62,iOS,iPhone 8,5
2042431,6e2c89f48d5f06ec,Android,ZTE Blade V10,2
2042432,e459c7d89a8f72ba,Android,moto g(6) play,1
2042433,c8f5aea738c6d8a5,Android,BLADE V9,2
2042434,e276fc6594949ea7,Android,ANE-LX3,3
2042435,C0C1BB7D-5F47-4109-8F91-28804EA45536,iOS,iPhone X,5
2042436,04B7260F-D603-40A0-B9DC-0600D71E8469,iOS,iPhone 7,4
2042437,BFA02310-0FDA-4364-AE10-39589F674545,iOS,"iPhone12,1",5
2042438,74CBF001-3215-4203-80E6-97CCAB28A2AE,iOS,iPhone 7,4
2042439,4bd79cb7e697191c,Android,moto g(7) power,2
2042440,9919a568dfc7c71f,Android,SM-G610M,1
2042441,EFDF6EED-68DF-4B2A-928C-CC87F3B03C7F,iOS,iPhone 7,4
2042442,59BB36CA-92DB-4B0A-B6B2-FEE82ADC23DD,iOS,iPhone 7,4
2042443,d3517613efd06e00,Android,MRD-LX3,1
2042444,3EF58EA5-2E14-4B72-B518-3037DE78C739,iOS,iPhone X,5
2042445,42F93484-25E6-4C80-8868-B34988AEDF73,iOS,"iPhone12,3",5
2042446,5d3cc056f237a522,Android,SNE-LX3,3
2042447,E40FC8E9-3E71-4C16-B5D4-DF2225BE6956,iOS,"iPhone12,1",5
2042448,99b34b1689d7dcc8,Android,Redmi Note 4,3
2042449,cb39c0adc5ec1a19,Android,SNE-LX3,3
2042450,1b29bd37bb545224,Android,SM-A207M,2
2042451,A0F3880A-F8B4-43D6-A687-F76EF04E613D,iOS,"iPhone11,8",5
2042452,8ad9eb9abe19ff64,Android,Redmi 6,-1
2042453,d23d7a279d6c83d6,Android,G8141,3
2042454,13de7cb444b053a4,Android,Android SDK built for x86,1
2042455,45881FC1-5AA3-464F-992E-79CC56D68050,iOS,iPhone X,5
2042456,BB7FFE6A-79CF-4A72-A5D3-C54573EF65DF,iOS,iPhone 7 Plus,4
2042457,73FA1EFB-A54B-456E-AA00-B00C9AADB1C7,iOS,iPhone 7 Plus,4
2042458,9d2ad92419f13552,Android,ATU-LX3,2
2042459,41c15762803dd346,Android,moto e6 play,1
2042460,710ab36771f371b3,Android,SM-G610M,1
2042461,25583e0e42986ff9,Android,Moto G (4),2
2042462,1E22D47B-7A43-4138-BDAA-D53BA57D906C,iOS,"iPhone12,3",5
2042463,C0CB485C-9F8F-4110-8E61-E42205AE1B63,iOS,iPhone 7 Plus,4
2042464,09A35F94-F989-4F6C-A9C9-C0E1F69A5943,iOS,iPhone 8 Plus,5
2042465,FAC693B8-0D5F-4544-BCD2-44665CCDC7D1,iOS,iPhone 6,3
2042466,32122A04-2AB9-458A-978F-00404C945D88,iOS,"iPhone11,8",5
2042467,05b071f0be24ebf0,Android,MAR-LX3Bm,2
2042468,de65da5fefde38a3,Android,HUAWEI RIO-L03,2
2042469,5C16EAB7-AB3B-4352-BA4D-385D8B4D57B9,iOS,iPhone 7 Plus,4
2042470,952684F3-02F8-4037-B5FC-BECAB5B96756,iOS,iPhone X,5
2042471,2A7CFAB3-D26F-429C-A9FD-DBB174E5E0C2,iOS,iPhone 6s,4
2042472,80b51ce77d9997f3,Android,Pixel 3 XL,5
2042473,52836b515bc86ee6,Android,Moto E (4),1
2042474,33F718B2-A174-4353-B206-4A872A753856,iOS,iPhone 6s,4
2042475,2ca137afdad55cff,Android,STK-LX3,2
2042476,5ec68d311d2438fe,Android,ANE-LX3,3
2042477,9600CAB2-902C-4488-B4C3-2AA297DF3428,iOS,iPhone X,5
2042478,DBB1E7C6-0A3A-4223-85DC-86EA60AD42FC,iOS,iPad Pro 9.7 Inch,4
2042479,B5037340-834A-4D2C-9618-4E50E58B2865,iOS,iPhone 8 Plus,5
2042480,53a8efc3608621d1,Android,SNE-LX3,3
2042481,50cd7180bf86903f,Android,popper2,4
2042482,df784f12dc05f92c,Android,ELE-L04,4
2042483,18ae08398455db0b,Android,LG-H870,3
2042484,0935effe62ccc083,Android,moto g(6) play,1
2042485,fad56e9b78219131,Android,VOG-L29,4
2042486,8983901e469ca127,Android,SM-N950F,3
2042487,006EFF44-C94E-4C67-B514-750DCB7C0394,iOS,iPhone 8 Plus,5
2042488,fff174f8551ab729,Android,Moto G (5) Plus,3
2042489,f5d39a4f43dc52db,Android,SM-A750G,3
2042490,b2535dfa2075f83f,Android,Moto E (4) Plus,1
2042491,5d9c9567dcfea207,Android,SM-G900F,2
2042492,09076F07-C2FC-4041-ACA7-049A11E9AE28,iOS,iPhone 8 Plus,5
2042493,CECAF3A1-DF58-4965-A650-F4AAF0E5407D,iOS,iPhone 6,3
2042494,d41e9bd411bed94d,Android,SM-A705MN,3
2042495,eecf25ecc0add73a,Android,moto g(7) plus,1
2042496,1504c599a0588860,Android,SM-G531H,1
2042497,D5B9B9E1-8317-4E12-93F3-C88A9B3724B1,iOS,iPhone 8,5
2042498,6D561A98-A53D-4B9A-B2F3-6C57C473E3DD,iOS,"iPhone12,1",5
2042499,42d56fc3b905861b,Android,SM-A530F,3
2042500,32b06e23b576b681,Android,SM-N950F,3
2042501,a4a98b9a63b76d44,Android,LYA-L09,4
2042502,33597c05a53d1a51,Android,SM-A520F,3
2042503,96661736ddb58a56,Android,RNE-L03,2
2042504,409a295283332a1d,Android,JKM-LX3,2
2042505,4f5cc4a8968c80a1,Android,SM-A730F,3
2042506,9cb82031f29575e3,Android,YAL-L21,4
2042507,8FC23BBB-413A-4A61-8202-2C30A0B61103,iOS,iPhone X,5
2042508,8B7E7C72-723A-4734-9335-17536AD9B877,iOS,iPhone 8 Plus,5
2042509,7711EC16-C3C0-40EA-A9A3-09D34636A070,iOS,"iPhone12,1",5
2042510,F42A4B1A-453F-4F70-9F9B-A473AA189919,iOS,iPhone 6s,4
2042511,7fcddd8a0ea14fcf,Android,SNE-LX3,3
2042512,2FD2E190-BD07-4E60-B9AF-F6FBBA5019FC,iOS,iPhone 8 Plus,5
2042513,64BC8FDF-D883-47CE-BFEC-7764970061A3,iOS,iPhone 8,5
2042514,38130C12-2914-478A-88DD-2D95A793F72D,iOS,iPhone 8,5
2042515,C1FEB684-4C43-473C-B0F6-FC6974AEB3F9,iOS,iPhone 6,3
2042516,e67e7023e9ecd63f,Android,SM-G9650,4
2042517,f205997a8990b6a3,Android,Redmi Note 7,1
2042518,611fb04297c47400,Android,SM-G530H,1
2042519,b26947353e91c3cb,Android,YAL-L21,4
2042520,1C08F354-19BC-43B1-B655-2D1E4DA41A23,iOS,iPhone SE,4
2042521,e3a2419c569abbc8,Android,SM-G930W8,1
2042522,25772a5bbf020580,Android,Redmi Note 8,2
2042523,5a8e9fe33fb50912,Android,Redmi Note 9S,-1
2042524,15291de188bbd29a,Android,moto g(7) plus,1
2042525,12272F73-EFB1-48C2-A477-CFF5B170064B,iOS,"iPhone11,8",5
2042526,e8b734d21c309511,Android,SM-J415G,2
2042527,5189bc5c95827906,Android,SM-G970F,4
2042528,4c8edba36d2881ef,Android,ALE-L23,1
2042529,AA1E94F0-118F-4EE7-A7F9-645E3C96B24D,iOS,iPhone 6s Plus,4
2042530,955864292af8baa4,Android,SM-G965U,4
2042531,C099F4AC-667E-4869-8404-FCF33E932EB5,iOS,iPhone 8 Plus,5
2042532,3c5ee7b3bb7cb08e,Android,SM-G9600,3
2042533,910C6A5B-4C5C-4A44-874E-096C230D57D9,iOS,"iPhone12,3",5
2042534,205a4ed179d3a2af,Android,moto g(6) play,1
2042535,696ba718b481c4a3,Android,ZTE 2050,1
2042536,F9F868AE-D97A-4366-B81A-0A544DCA48B9,iOS,iPhone SE,4
2042537,A754F3D7-C894-4891-B392-CCC1DAD4821B,iOS,iPhone X,5
2042538,3B80B199-DD21-4224-828E-EFCCF6A87650,iOS,iPhone 7,4
2042539,158FC6A7-9B4E-4211-ADF9-0DBC0E3FE1A7,iOS,"iPhone11,8",5
2042540,84008330-5D52-46CA-B051-91BC6FC1C1CF,iOS,iPhone 8,5
2042541,b46cb19cf5377f64,Android,Moto G (4),2
2042542,BE5E1D6B-FEF9-4277-9F81-A457F1793113,iOS,iPhone 7,4
2042543,49a89b2b474333d5,Android,Pixel 3,5
2042544,fca93df5e9f52cae,Android,SM-G9650,4
2042545,9017651C-2A7D-4343-B36F-289018E6D511,iOS,iPhone 5s,2
2042546,a00481b297bae7c6,Android,moto g(7) power,2
2042547,db48699bdbfaa7f3,Android,JKM-LX3,2
2042548,d611b97a6b9d95cc,Android,MAR-LX3A,2
2042549,110C3D73-D001-4C04-93B1-3668B61D9F33,iOS,iPhone 7,4
2042550,b192f8be7c8ffb77,Android,SM-A705MN,3
2042551,dcdb15dee2616b69,Android,SM-G9600,3
2042552,2d40b206add88dd9,Android,motorola one action,2
2042553,85a2a5c5d8e3ec0d,Android,Moto Z (2),2
2042554,27B7A89F-C741-4E24-9E3A-178B67585950,iOS,iPhone X,5
2042555,A8A867E3-DAA3-4E33-8787-8708792A1AF7,iOS,iPhone X,5
2042556,E76C4235-B93B-4EFD-870C-35617A97194F,iOS,"iPhone11,2",5
2042557,cae30f4b435650fa,Android,SM-A107M,1
2042558,ef130b9e91ffcdfc,Android,Moto Z3 Play,3
2042559,844FC386-E96A-4C92-BDA8-B91122B8C1CE,iOS,"iPhone12,1",5
2042560,AE6D3040-30E6-416E-A0BF-509BD8B23F06,iOS,iPhone 6 Plus,3
2042561,80D87585-7398-48BF-96FE-3A1EC13F8DB5,iOS,iPhone 6s,4
2042562,80b14c9f321b5ede,Android,SM-A710M,1
2042563,3f5e7d99f1106930,Android,LG-H840,3
2042564,044FA77F-78A2-41AB-8566-F482F09117AD,iOS,"iPhone11,2",5
2042565,be3da1d311bb537b,Android,SM-G9650,4
2042566,C34B4AC1-646A-46B2-92D7-B1543976670E,iOS,iPhone 8,5
2042567,4599ebbbccd2fc10,Android,Moto G (5) Plus,3
2042568,442395FF-C9BA-4F43-A09A-E6AB35389908,iOS,iPhone 6,3
2042569,6c9ad809141202e0,Android,SM-G973N,4
2042570,1B4A90C6-9A88-4E15-B605-B80563166E7E,iOS,iPhone 6s,4
2042571,973d3e62df7fa0f0,Android,SNE-LX3,3
2042572,E8637985-C268-446D-90D6-DB771AD06860,iOS,iPhone 6s,4
2042573,90e9e9da69e8da73,Android,MRD-LX3,1
2042574,5506e50e9d527a49,Android,SM-G9600,3
2042575,93E7CC5A-C2C9-4D85-B3C0-76F1D9926524,iOS,iPhone SE,4
2042576,A375F9E4-8B01-403F-97BB-F369F44A3BEE,iOS,"iPhone11,6",5
2042577,201985F7-AA20-44AA-A6BC-42A04FCDC1E4,iOS,iPhone 6 Plus,3
2042578,f90d26fa750e30c4,Android,JSN-L23,3
2042579,3c185ea5470bcffe,Android,SM-J810M,3
2042580,4382661E-2432-4D04-8A5A-306B7EDBF261,iOS,iPhone 7,4
2042581,DC8D562C-F0F6-47AD-851F-A6BA09003670,iOS,iPad Air,3
2042582,D7385782-EE43-45B8-937E-3FC30471AACB,iOS,"iPhone12,1",5
2042583,15829fb7d6482c1b,Android,Moto Z (2),2
2042584,576345b0ec154a6d,Android,moto g(8) power,2
2042585,80C34161-2269-47AB-8BCE-32E17C488FDB,iOS,"iPhone11,6",5
2042586,22bd38dda2896598,Android,POT-LX3,3
2042587,bc3ceb32835d206f,Android,FLA-LX3,3
2042588,f0abbd62823af69d,Android,LDN-LX3,2
2042589,25E369BD-A613-419A-BB7F-B28B719CEF6E,iOS,"iPhone11,8",5
2042590,00986156-5D5A-4F92-A8FE-222B5D3BCBCB,iOS,"iPhone12,1",5
2042591,971BA5B9-57F2-4098-877F-555F49DF480F,iOS,"iPhone11,2",5
2042592,0AC31CAC-2E88-4FC4-B7DA-751894DCAF16,iOS,"iPhone11,6",5
2042593,0f28dc3a6ca6cbcd,Android,moto g(6),2
2042594,14ce0cbfc30e414b,Android,Redmi Note 7,1
2042595,d78cb2d02109cfe3,Android,SM-A530F,3
2042596,a9cab0ec696c3e5d,Android,ANE-LX3,3
2042597,56d42f62b4d483f0,Android,Redmi Note 7,1
2042598,DA132CD7-D65B-4F95-A0EE-2C5C6D3DBD39,iOS,iPhone SE,4
2042599,3172CABC-9638-4EF2-8235-C06CED22BC18,iOS,"iPhone11,6",5
2042600,19bf5ec55f9b9ce2,Android,SM-G935F,1
2042601,11dbc7394c358baa,Android,moto g(6),2
2042602,928903ad921f39a3,Android,YAL-L21,4
2042603,2829a125fa30516a,Windows,Windows,-1
2042604,35f9a31c5c4f2ab8,Android,SM-G928G,3
2042605,02b5c1e57713fb53,Android,motorola one,1
2042606,499e8d01212d6443,Android,MAR-LX3A,2
2042607,D97941B9-0879-4AE2-8FC0-20D4CEA7394A,iOS,iPhone 6s,4
2042608,77DFF1C0-D7C9-44AD-A9D0-0BBD10A0568E,iOS,iPhone 7 Plus,4
2042609,7E6485E5-9F8B-4622-A445-BA82F1EC1297,iOS,"iPhone11,8",5
2042610,704B4C2B-1DDD-4567-9BEF-127242DA9E89,iOS,iPhone 8,5
2042611,2961D75C-8F25-449D-A151-B1AC64F36A01,iOS,iPad Mini 2,2
2042612,a6be595eabac1a9e,Android,SM-G9600,3
2042613,30DF758A-057F-48C4-A906-F71F121175D8,iOS,"iPhone12,1",5
2042614,9044C500-BB03-4E31-B7FD-F91AFBEF44C9,iOS,iPhone 6,3
2042615,AD648669-2AFE-46D5-89BD-96BBCC83CE26,iOS,iPhone 7,4
2042616,2aeaf22f2d80cd91,Android,moto g(6) play,1
2042617,ADA6D6C1-38FA-4B58-8C44-9C2AA4E372BF,iOS,iPhone 6,3
2042618,0D64726D-4451-4493-AEFD-D6A597BB38EF,iOS,"iPhone11,6",5
2042619,50613fe030ba59c1,Android,LG-D693n,3
2042620,96F12F08-A64F-4B4F-A0C9-618B0466A54F,iOS,"iPhone11,8",5
2042621,7425806D-5F5E-48B8-9255-BBF040132A52,iOS,"iPhone11,8",5
2042622,f50a18a0031dfb4b,Android,Neffos_X9,1
2042623,B4071190-1C8F-407A-98E2-76082A4F972E,iOS,iPhone 6,3
2042624,3B8869FB-50A8-4EA2-8754-1548A335763C,iOS,iPhone 5s,2
2042625,f6fcaef3cf723937,Android,moto g(6) plus,1
